TIME,DATA_VALUE,retrieved_at
19980309,19.66,2026-08-24
19980310,19.5,2026-08-24
19980311,19.5,2026-08-24
19980312,19.5,2026-08-24
19980313,19.5,2026-08-24
19980316,19,2026-08-24
19980317,18.74,2026-08-24
19980318,18.5,2026-08-24
19980319,18.5,2026-08-24
19980320,18.5,2026-08-24
19980323,18.5,2026-08-24
19980324,18.5,2026-08-24
19980325,18.5,2026-08-24
19980326,18.5,2026-08-24
19980327,18.5,2026-08-24
19980330,18.5,2026-08-24
19980331,18.28,2026-08-24
19980401,18.14,2026-08-24
19980402,18.22,2026-08-24
19980403,18.3,2026-08-24
19980406,18.5,2026-08-24
19980407,18.5,2026-08-24
19980408,18.5,2026-08-24
19980409,18.27,2026-08-24
19980410,17.9,2026-08-24
19980413,17.5,2026-08-24
19980414,17.67,2026-08-24
19980415,17.8,2026-08-24
19980416,17.9,2026-08-24
19980417,17.9,2026-08-24
19980420,17.9,2026-08-24
19980421,18,2026-08-24
19980422,18.07,2026-08-24
19980423,18.2,2026-08-24
19980424,18.4,2026-08-24
19980427,18.4,2026-08-24
19980428,18.32,2026-08-24
19980429,18.11,2026-08-24
19980430,17.7,2026-08-24
19980504,17.65,2026-08-24
19980506,17.65,2026-08-24
19980507,17.7,2026-08-24
19980508,17.7,2026-08-24
19980511,17.7,2026-08-24
19980512,17.7,2026-08-24
19980513,17.8,2026-08-24
19980514,17.8,2026-08-24
19980515,18,2026-08-24
19980518,18.08,2026-08-24
19980519,18.1,2026-08-24
19980520,18.1,2026-08-24
19980521,18.1,2026-08-24
19980522,18.1,2026-08-24
19980525,18.03,2026-08-24
19980526,18.03,2026-08-24
19980527,17.97,2026-08-24
19980528,17.97,2026-08-24
19980529,17.82,2026-08-24
19980601,17.61,2026-08-24
19980602,17.61,2026-08-24
19980603,17.5,2026-08-24
19980605,17.5,2026-08-24
19980608,17.4,2026-08-24
19980610,16.81,2026-08-24
19980611,16.8,2026-08-24
19980612,16.8,2026-08-24
19980615,16.8,2026-08-24
19980616,17,2026-08-24
19980617,16.9,2026-08-24
19980618,16.65,2026-08-24
19980619,16,2026-08-24
19980622,16,2026-08-24
19980623,16,2026-08-24
19980624,16,2026-08-24
19980625,16,2026-08-24
19980629,16,2026-08-24
19980630,16,2026-08-24
19980701,15.5,2026-08-24
19980702,15,2026-08-24
19980703,14.5,2026-08-24
19980706,13.8,2026-08-24
19980707,13.7,2026-08-24
19980708,13.8,2026-08-24
19980709,14.1,2026-08-24
19980710,14.75,2026-08-24
19980713,14.85,2026-08-24
19980714,14.85,2026-08-24
19980715,14.5,2026-08-24
19980716,13.5,2026-08-24
19980720,12.84,2026-08-24
19980721,12.9,2026-08-24
19980722,12.9,2026-08-24
19980723,13,2026-08-24
19980724,12.95,2026-08-24
19980727,12.9,2026-08-24
19980728,12.8,2026-08-24
19980729,12.5,2026-08-24
19980730,12.4,2026-08-24
19980731,12.3,2026-08-24
19980803,11.9,2026-08-24
19980804,11.7,2026-08-24
19980805,11.7,2026-08-24
19980806,12.01,2026-08-24
19980807,12.23,2026-08-24
19980810,12.1,2026-08-24
19980811,12.1,2026-08-24
19980812,12.5,2026-08-24
19980813,12.6,2026-08-24
19980814,12.9,2026-08-24
19980817,12.9,2026-08-24
19980818,13.2,2026-08-24
19980819,13.2,2026-08-24
19980820,13,2026-08-24
19980821,12.8,2026-08-24
19980827,11.9,2026-08-24
19980828,11.9,2026-08-24
19980831,11.7,2026-08-24
19980901,11.94,2026-08-24
19980902,11.95,2026-08-24
19980903,12.2,2026-08-24
19980904,12.15,2026-08-24
19980907,12.15,2026-08-24
19980908,12.55,2026-08-24
19980909,12.66,2026-08-24
19980910,12.7,2026-08-24
19980911,13.1,2026-08-24
19980914,13.5,2026-08-24
19980915,13.3,2026-08-24
19980916,12.9,2026-08-24
19980917,12.5,2026-08-24
19980918,12.6,2026-08-24
19980921,12.56,2026-08-24
19980922,12.55,2026-08-24
19980923,12.5,2026-08-24
19980924,12.35,2026-08-24
19980925,12.4,2026-08-24
19980928,12.4,2026-08-24
19980929,12.25,2026-08-24
19980930,11.9,2026-08-24
19981001,11.4,2026-08-24
19981002,10.7,2026-08-24
19981007,10.65,2026-08-24
19981008,10.5,2026-08-24
19981009,10.3,2026-08-24
19981012,10.25,2026-08-24
19981013,10.25,2026-08-24
19981014,10.15,2026-08-24
19981015,9.55,2026-08-24
19981016,9.23,2026-08-24
19981019,9.7,2026-08-24
19981020,9.5,2026-08-24
19981021,9.5,2026-08-24
19981022,9.5,2026-08-24
19981023,9.71,2026-08-24
19981026,10,2026-08-24
19981027,10.03,2026-08-24
19981028,9.92,2026-08-24
19981029,10,2026-08-24
19981030,10,2026-08-24
19981102,9.68,2026-08-24
19981103,9.5,2026-08-24
19981104,9.5,2026-08-24
19981105,9.5,2026-08-24
19981106,9.5,2026-08-24
19981109,9.5,2026-08-24
19981110,9.5,2026-08-24
19981111,9.6,2026-08-24
19981112,9.91,2026-08-24
19981113,9.9,2026-08-24
19981116,9.9,2026-08-24
19981117,9.9,2026-08-24
19981118,9.9,2026-08-24
19981119,9.83,2026-08-24
19981120,9.71,2026-08-24
19981123,9.65,2026-08-24
19981124,9.55,2026-08-24
19981125,9.32,2026-08-24
19981126,9.25,2026-08-24
19981127,9.25,2026-08-24
19981130,9.25,2026-08-24
19981201,9.28,2026-08-24
19981202,9.3,2026-08-24
19981203,9.3,2026-08-24
19981204,9.09,2026-08-24
19981207,8.5,2026-08-24
19981208,8.5,2026-08-24
19981209,8.42,2026-08-24
19981210,8.13,2026-08-24
19981211,8,2026-08-24
19981214,7.8,2026-08-24
19981215,7.9,2026-08-24
19981216,8,2026-08-24
19981217,8,2026-08-24
19981218,8.09,2026-08-24
19981221,8.1,2026-08-24
19981222,8.1,2026-08-24
19981223,8.1,2026-08-24
19981224,8.1,2026-08-24
19981228,8,2026-08-24
19981229,8,2026-08-24
19981230,8,2026-08-24
19981231,8,2026-08-24
19990104,7.95,2026-08-24
19990105,7.73,2026-08-24
19990106,7.65,2026-08-24
19990107,7.3,2026-08-24
19990108,7.19,2026-08-24
19990109,7.19,2026-08-24
19990111,7.15,2026-08-24
19990112,7.26,2026-08-24
19990113,7.33,2026-08-24
19990114,7.82,2026-08-24
19990115,7.83,2026-08-24
19990116,7.83,2026-08-24
19990118,7.89,2026-08-24
19990119,8,2026-08-24
19990120,8,2026-08-24
19990121,8.39,2026-08-24
19990122,8.4,2026-08-24
19990123,8.4,2026-08-24
19990125,8.43,2026-08-24
19990126,8.48,2026-08-24
19990127,8.44,2026-08-24
19990128,8.3,2026-08-24
19990129,8.13,2026-08-24
19990130,8.13,2026-08-24
19990201,8.13,2026-08-24
19990202,8.1,2026-08-24
19990203,8.1,2026-08-24
19990204,8.1,2026-08-24
19990205,8.1,2026-08-24
19990208,8.14,2026-08-24
19990209,8.89,2026-08-24
19990210,8.83,2026-08-24
19990211,8.81,2026-08-24
19990212,8.79,2026-08-24
19990218,8.79,2026-08-24
19990219,8.79,2026-08-24
19990222,8.79,2026-08-24
19990223,8.8,2026-08-24
19990224,8.79,2026-08-24
19990225,8.73,2026-08-24
19990226,8.65,2026-08-24
19990302,8.48,2026-08-24
19990303,8.5,2026-08-24
19990304,8.58,2026-08-24
19990305,8.68,2026-08-24
19990308,8.65,2026-08-24
19990309,8.67,2026-08-24
19990310,8.69,2026-08-24
19990311,8.74,2026-08-24
19990312,8.75,2026-08-24
19990315,8.75,2026-08-24
19990316,8.75,2026-08-24
19990317,8.71,2026-08-24
19990318,8.72,2026-08-24
19990319,8.71,2026-08-24
19990322,8.66,2026-08-24
19990323,8.61,2026-08-24
19990324,8.54,2026-08-24
19990325,8.31,2026-08-24
19990326,8.2,2026-08-24
19990329,8.1,2026-08-24
19990330,8.1,2026-08-24
19990331,8.1,2026-08-24
19990401,7.98,2026-08-24
19990402,7.85,2026-08-24
19990406,7.75,2026-08-24
19990407,7.69,2026-08-24
19990408,7.56,2026-08-24
19990409,7.64,2026-08-24
19990412,7.64,2026-08-24
19990413,7.64,2026-08-24
19990414,7.65,2026-08-24
19990415,7.65,2026-08-24
19990416,7.62,2026-08-24
19990419,7.38,2026-08-24
19990420,7.23,2026-08-24
19990421,7.3,2026-08-24
19990422,7.3,2026-08-24
19990423,7.33,2026-08-24
19990426,7.35,2026-08-24
19990427,7.36,2026-08-24
19990428,7.4,2026-08-24
19990429,7.52,2026-08-24
19990430,7.74,2026-08-24
19990503,7.96,2026-08-24
19990504,7.91,2026-08-24
19990506,7.94,2026-08-24
19990507,8.03,2026-08-24
19990510,8.26,2026-08-24
19990511,8.29,2026-08-24
19990512,8.35,2026-08-24
19990513,8.44,2026-08-24
19990514,8.52,2026-08-24
19990517,8.48,2026-08-24
19990518,8.5,2026-08-24
19990519,8.5,2026-08-24
19990520,8.47,2026-08-24
19990521,8.47,2026-08-24
19990524,8.44,2026-08-24
19990525,8.37,2026-08-24
19990526,8.32,2026-08-24
19990527,8.34,2026-08-24
19990528,8.39,2026-08-24
19990531,8.37,2026-08-24
19990601,8.4,2026-08-24
19990602,8.36,2026-08-24
19990603,8.28,2026-08-24
19990604,8.07,2026-08-24
19990607,7.96,2026-08-24
19990608,8,2026-08-24
19990609,8.04,2026-08-24
19990610,7.99,2026-08-24
19990611,8.02,2026-08-24
19990614,8.04,2026-08-24
19990615,8.05,2026-08-24
19990616,8.04,2026-08-24
19990617,7.99,2026-08-24
19990618,8.02,2026-08-24
19990621,8.06,2026-08-24
19990622,8.06,2026-08-24
19990623,8.06,2026-08-24
19990624,8.06,2026-08-24
19990625,8.04,2026-08-24
19990628,8.01,2026-08-24
19990629,7.98,2026-08-24
19990630,7.96,2026-08-24
19990701,7.92,2026-08-24
19990702,7.85,2026-08-24
19990705,7.84,2026-08-24
19990706,7.85,2026-08-24
19990707,7.85,2026-08-24
19990708,7.9,2026-08-24
19990709,7.99,2026-08-24
19990712,8.24,2026-08-24
19990713,8.31,2026-08-24
19990714,8.3,2026-08-24
19990715,8.48,2026-08-24
19990716,8.63,2026-08-24
19990719,9.01,2026-08-24
19990720,8.94,2026-08-24
19990721,9.07,2026-08-24
19990722,9.08,2026-08-24
19990723,9.5,2026-08-24
19990726,9.26,2026-08-24
19990727,9.08,2026-08-24
19990728,9.06,2026-08-24
19990729,9.06,2026-08-24
19990730,9.22,2026-08-24
19990802,9.3,2026-08-24
19990803,9.32,2026-08-24
19990804,9.32,2026-08-24
19990805,9.46,2026-08-24
19990806,9.5,2026-08-24
19990809,9.73,2026-08-24
19990810,9.91,2026-08-24
19990811,9.87,2026-08-24
19990812,9.7,2026-08-24
19990813,9.86,2026-08-24
19990816,9.91,2026-08-24
19990817,9.87,2026-08-24
19990818,9.89,2026-08-24
19990819,9.96,2026-08-24
19990820,10.27,2026-08-24
19990823,10.26,2026-08-24
19990824,10.13,2026-08-24
19990825,10.11,2026-08-24
19990826,10.12,2026-08-24
19990827,10.14,2026-08-24
19990830,10.18,2026-08-24
19990831,10.26,2026-08-24
19990901,10.27,2026-08-24
19990902,10.33,2026-08-24
19990903,10.41,2026-08-24
19990906,10.41,2026-08-24
19990907,10.41,2026-08-24
19990908,10.42,2026-08-24
19990909,10.42,2026-08-24
19990910,10.41,2026-08-24
19990913,10.41,2026-08-24
19990914,10.43,2026-08-24
19990915,10.49,2026-08-24
19990916,10.59,2026-08-24
19990917,10.82,2026-08-24
19990920,10.82,2026-08-24
19990921,10.68,2026-08-24
19990922,10.58,2026-08-24
19990927,9.96,2026-08-24
19990928,9.94,2026-08-24
19990929,10.02,2026-08-24
19990930,9.95,2026-08-24
19991001,9.86,2026-08-24
19991004,9.45,2026-08-24
19991005,9.23,2026-08-24
19991006,9.26,2026-08-24
19991007,9.07,2026-08-24
19991008,9.05,2026-08-24
19991011,9.05,2026-08-24
19991012,9.04,2026-08-24
19991013,9.1,2026-08-24
19991014,9.17,2026-08-24
19991015,9.15,2026-08-24
19991018,9.15,2026-08-24
19991019,9.1,2026-08-24
19991020,8.9,2026-08-24
19991021,8.85,2026-08-24
19991022,8.85,2026-08-24
19991025,8.92,2026-08-24
19991026,8.93,2026-08-24
19991027,9.02,2026-08-24
19991028,8.93,2026-08-24
19991029,9.02,2026-08-24
19991101,9.02,2026-08-24
19991102,9.09,2026-08-24
19991103,9.12,2026-08-24
19991104,9.39,2026-08-24
19991105,9.57,2026-08-24
19991108,9.49,2026-08-24
19991109,9.5,2026-08-24
19991110,9.5,2026-08-24
19991111,9.45,2026-08-24
19991112,9.45,2026-08-24
19991115,9.45,2026-08-24
19991116,9.45,2026-08-24
19991117,9.52,2026-08-24
19991118,9.63,2026-08-24
19991119,9.67,2026-08-24
19991122,9.69,2026-08-24
19991123,9.93,2026-08-24
19991124,9.75,2026-08-24
19991125,9.7,2026-08-24
19991126,9.7,2026-08-24
19991129,9.7,2026-08-24
19991130,9.72,2026-08-24
19991201,9.77,2026-08-24
19991202,9.79,2026-08-24
19991203,9.75,2026-08-24
19991206,9.75,2026-08-24
19991207,9.75,2026-08-24
19991208,9.75,2026-08-24
19991209,9.75,2026-08-24
19991210,9.8,2026-08-24
19991213,9.8,2026-08-24
19991214,9.8,2026-08-24
19991215,9.8,2026-08-24
19991216,9.88,2026-08-24
19991217,9.87,2026-08-24
19991220,9.89,2026-08-24
19991221,10,2026-08-24
19991222,9.95,2026-08-24
19991223,9.95,2026-08-24
19991224,9.95,2026-08-24
19991227,9.95,2026-08-24
19991228,9.95,2026-08-24
19991229,9.95,2026-08-24
19991230,9.95,2026-08-24
20000104,9.95,2026-08-24
20000105,10.05,2026-08-24
20000106,10.13,2026-08-24
20000107,10.14,2026-08-24
20000108,10.16,2026-08-24
20000110,10.22,2026-08-24
20000111,10.29,2026-08-24
20000112,10.36,2026-08-24
20000113,10.42,2026-08-24
20000114,10.42,2026-08-24
20000115,10.42,2026-08-24
20000117,10.41,2026-08-24
20000118,10.42,2026-08-24
20000119,10.4,2026-08-24
20000120,10.28,2026-08-24
20000121,10.26,2026-08-24
20000122,10.26,2026-08-24
20000124,10.25,2026-08-24
20000125,10.26,2026-08-24
20000126,10.28,2026-08-24
20000127,10.24,2026-08-24
20000128,10.12,2026-08-24
20000129,10.12,2026-08-24
20000131,10.12,2026-08-24
20000201,10.15,2026-08-24
20000202,10.15,2026-08-24
20000203,10.1,2026-08-24
20000207,10.04,2026-08-24
20000208,10.06,2026-08-24
20000209,10.08,2026-08-24
20000210,10.07,2026-08-24
20000211,10.07,2026-08-24
20000212,10.07,2026-08-24
20000214,10,2026-08-24
20000215,9.93,2026-08-24
20000216,9.93,2026-08-24
20000217,9.96,2026-08-24
20000218,9.96,2026-08-24
20000219,9.96,2026-08-24
20000221,9.98,2026-08-24
20000222,9.97,2026-08-24
20000223,9.98,2026-08-24
20000224,9.97,2026-08-24
20000225,9.95,2026-08-24
20000226,9.95,2026-08-24
20000228,9.9,2026-08-24
20000229,9.9,2026-08-24
20000302,9.93,2026-08-24
20000303,9.95,2026-08-24
20000304,9.95,2026-08-24
20000306,9.96,2026-08-24
20000307,9.97,2026-08-24
20000308,9.99,2026-08-24
20000309,9.98,2026-08-24
20000310,9.98,2026-08-24
20000311,9.98,2026-08-24
20000313,9.98,2026-08-24
20000314,10,2026-08-24
20000315,10.03,2026-08-24
20000316,10.03,2026-08-24
20000317,10.03,2026-08-24
20000318,10.03,2026-08-24
20000320,10.03,2026-08-24
20000321,10.03,2026-08-24
20000322,10.03,2026-08-24
20000323,10.03,2026-08-24
20000324,10.02,2026-08-24
20000325,10.02,2026-08-24
20000327,10.02,2026-08-24
20000328,10.02,2026-08-24
20000329,10.01,2026-08-24
20000330,10.01,2026-08-24
20000331,9.98,2026-08-24
20000401,9.98,2026-08-24
20000403,9.97,2026-08-24
20000404,9.97,2026-08-24
20000406,9.96,2026-08-24
20000407,9.92,2026-08-24
20000408,9.92,2026-08-24
20000410,9.91,2026-08-24
20000411,9.95,2026-08-24
20000412,9.99,2026-08-24
20000414,10,2026-08-24
20000415,10,2026-08-24
20000417,10.04,2026-08-24
20000418,9.97,2026-08-24
20000419,9.95,2026-08-24
20000420,9.98,2026-08-24
20000421,9.98,2026-08-24
20000422,9.98,2026-08-24
20000424,9.97,2026-08-24
20000425,9.99,2026-08-24
20000426,10.01,2026-08-24
20000427,10.01,2026-08-24
20000428,9.94,2026-08-24
20000429,9.94,2026-08-24
20000502,9.92,2026-08-24
20000503,9.88,2026-08-24
20000504,9.85,2026-08-24
20000506,9.85,2026-08-24
20000508,9.84,2026-08-24
20000509,9.84,2026-08-24
20000510,9.85,2026-08-24
20000512,9.86,2026-08-24
20000513,9.86,2026-08-24
20000515,9.89,2026-08-24
20000516,9.89,2026-08-24
20000517,9.89,2026-08-24
20000518,9.91,2026-08-24
20000519,9.99,2026-08-24
20000520,9.99,2026-08-24
20000522,9.99,2026-08-24
20000523,10.05,2026-08-24
20000524,10,2026-08-24
20000525,9.95,2026-08-24
20000526,9.95,2026-08-24
20000527,9.95,2026-08-24
20000529,9.95,2026-08-24
20000530,9.91,2026-08-24
20000531,9.89,2026-08-24
20000601,9.83,2026-08-24
20000602,9.77,2026-08-24
20000603,9.77,2026-08-24
20000605,9.76,2026-08-24
20000607,9.75,2026-08-24
20000608,9.75,2026-08-24
20000609,9.76,2026-08-24
20000610,9.76,2026-08-24
20000612,9.76,2026-08-24
20000613,9.78,2026-08-24
20000614,9.78,2026-08-24
20000615,9.78,2026-08-24
20000616,9.78,2026-08-24
20000617,9.78,2026-08-24
20000619,9.77,2026-08-24
20000620,9.77,2026-08-24
20000621,9.75,2026-08-24
20000622,9.72,2026-08-24
20000623,9.69,2026-08-24
20000624,9.69,2026-08-24
20000626,9.66,2026-08-24
20000627,9.66,2026-08-24
20000628,9.61,2026-08-24
20000629,9.47,2026-08-24
20000630,9.37,2026-08-24
20000701,9.34,2026-08-24
20000703,9.27,2026-08-24
20000704,9.32,2026-08-24
20000705,9.25,2026-08-24
20000706,9.21,2026-08-24
20000707,9.12,2026-08-24
20000708,9.12,2026-08-24
20000710,9.15,2026-08-24
20000711,9.03,2026-08-24
20000712,9.05,2026-08-24
20000713,9.06,2026-08-24
20000714,9.04,2026-08-24
20000715,9.04,2026-08-24
20000718,8.98,2026-08-24
20000719,8.97,2026-08-24
20000720,9.03,2026-08-24
20000721,9.05,2026-08-24
20000722,9.05,2026-08-24
20000724,9.11,2026-08-24
20000725,9.22,2026-08-24
20000726,9.21,2026-08-24
20000727,9.2,2026-08-24
20000728,9.17,2026-08-24
20000729,9.17,2026-08-24
20000731,9.17,2026-08-24
20000801,9.16,2026-08-24
20000802,9.07,2026-08-24
20000803,9,2026-08-24
20000804,9.03,2026-08-24
20000805,9.03,2026-08-24
20000807,9.03,2026-08-24
20000808,8.98,2026-08-24
20000809,8.94,2026-08-24
20000810,8.89,2026-08-24
20000811,8.91,2026-08-24
20000812,8.91,2026-08-24
20000814,8.91,2026-08-24
20000816,8.92,2026-08-24
20000817,8.96,2026-08-24
20000818,9.03,2026-08-24
20000819,9.03,2026-08-24
20000821,9.03,2026-08-24
20000822,9.01,2026-08-24
20000823,9.01,2026-08-24
20000824,9.02,2026-08-24
20000825,9.04,2026-08-24
20000826,9.04,2026-08-24
20000828,9.02,2026-08-24
20000829,9,2026-08-24
20000830,8.95,2026-08-24
20000831,8.98,2026-08-24
20000901,8.98,2026-08-24
20000902,8.98,2026-08-24
20000904,8.92,2026-08-24
20000905,8.91,2026-08-24
20000906,8.9,2026-08-24
20000907,8.89,2026-08-24
20000908,8.91,2026-08-24
20000909,8.91,2026-08-24
20000914,8.94,2026-08-24
20000915,8.96,2026-08-24
20000916,8.96,2026-08-24
20000918,9.06,2026-08-24
20000919,9.06,2026-08-24
20000920,9.06,2026-08-24
20000921,9.07,2026-08-24
20000922,9.11,2026-08-24
20000923,9.11,2026-08-24
20000925,9.09,2026-08-24
20000926,9.07,2026-08-24
20000927,9.05,2026-08-24
20000928,9.05,2026-08-24
20000929,9.04,2026-08-24
20000930,9.04,2026-08-24
20001002,8.86,2026-08-24
20001004,8.85,2026-08-24
20001005,8.82,2026-08-24
20001006,8.78,2026-08-24
20001007,8.78,2026-08-24
20001009,8.74,2026-08-24
20001010,8.74,2026-08-24
20001011,8.77,2026-08-24
20001012,8.76,2026-08-24
20001013,8.81,2026-08-24
20001014,8.81,2026-08-24
20001016,8.77,2026-08-24
20001017,8.76,2026-08-24
20001018,8.75,2026-08-24
20001019,8.73,2026-08-24
20001020,8.69,2026-08-24
20001021,8.68,2026-08-24
20001023,8.68,2026-08-24
20001024,8.68,2026-08-24
20001025,8.66,2026-08-24
20001026,8.63,2026-08-24
20001027,8.57,2026-08-24
20001028,8.57,2026-08-24
20001030,8.57,2026-08-24
20001031,8.59,2026-08-24
20001101,8.57,2026-08-24
20001102,8.58,2026-08-24
20001103,8.59,2026-08-24
20001104,8.59,2026-08-24
20001106,8.6,2026-08-24
20001107,8.6,2026-08-24
20001108,8.55,2026-08-24
20001109,8.4,2026-08-24
20001110,8.29,2026-08-24
20001111,8.29,2026-08-24
20001113,8.26,2026-08-24
20001114,8.28,2026-08-24
20001115,8.32,2026-08-24
20001116,8.35,2026-08-24
20001117,8.34,2026-08-24
20001118,8.34,2026-08-24
20001120,8.37,2026-08-24
20001121,8.43,2026-08-24
20001122,8.4,2026-08-24
20001123,8.43,2026-08-24
20001124,8.42,2026-08-24
20001125,8.42,2026-08-24
20001127,8.38,2026-08-24
20001128,8.37,2026-08-24
20001129,8.37,2026-08-24
20001130,8.35,2026-08-24
20001201,8.22,2026-08-24
20001202,8.21,2026-08-24
20001204,8.16,2026-08-24
20001205,8.12,2026-08-24
20001206,8.11,2026-08-24
20001207,8.12,2026-08-24
20001208,8.11,2026-08-24
20001209,8.11,2026-08-24
20001211,8.11,2026-08-24
20001212,8.14,2026-08-24
20001213,8.14,2026-08-24
20001214,8.08,2026-08-24
20001215,8.09,2026-08-24
20001216,8.09,2026-08-24
20001218,8.1,2026-08-24
20001219,8.1,2026-08-24
20001220,8.1,2026-08-24
20001221,8.1,2026-08-24
20001222,8.1,2026-08-24
20001223,8.1,2026-08-24
20001226,8.1,2026-08-24
20001227,8.15,2026-08-24
20001228,8.14,2026-08-24
20001229,8.13,2026-08-24
20001230,8.13,2026-08-24
20010102,8.12,2026-08-24
20010103,8.11,2026-08-24
20010104,7.97,2026-08-24
20010105,7.88,2026-08-24
20010108,7.86,2026-08-24
20010109,7.88,2026-08-24
20010110,7.88,2026-08-24
20010111,7.77,2026-08-24
20010112,7.79,2026-08-24
20010115,7.78,2026-08-24
20010116,7.73,2026-08-24
20010117,7.67,2026-08-24
20010118,7.66,2026-08-24
20010119,7.64,2026-08-24
20010122,7.64,2026-08-24
20010126,7.62,2026-08-24
20010129,7.56,2026-08-24
20010130,7.5,2026-08-24
20010131,7.38,2026-08-24
20010201,7.27,2026-08-24
20010202,7.08,2026-08-24
20010205,6.97,2026-08-24
20010206,6.89,2026-08-24
20010207,6.83,2026-08-24
20010208,6.83,2026-08-24
20010209,6.75,2026-08-24
20010212,6.58,2026-08-24
20010213,6.49,2026-08-24
20010214,6.49,2026-08-24
20010215,6.44,2026-08-24
20010216,6.51,2026-08-24
20010219,6.58,2026-08-24
20010220,6.58,2026-08-24
20010221,6.79,2026-08-24
20010222,6.86,2026-08-24
20010223,7.04,2026-08-24
20010226,6.99,2026-08-24
20010227,6.92,2026-08-24
20010228,6.77,2026-08-24
20010302,6.82,2026-08-24
20010305,6.82,2026-08-24
20010306,6.94,2026-08-24
20010307,7.13,2026-08-24
20010308,7.37,2026-08-24
20010309,7.17,2026-08-24
20010312,7.24,2026-08-24
20010313,7.23,2026-08-24
20010314,7.02,2026-08-24
20010315,6.96,2026-08-24
20010316,7.02,2026-08-24
20010319,7.06,2026-08-24
20010320,7.07,2026-08-24
20010321,7.17,2026-08-24
20010322,7.29,2026-08-24
20010323,7.21,2026-08-24
20010326,7.14,2026-08-24
20010327,7.17,2026-08-24
20010328,7.31,2026-08-24
20010329,7.51,2026-08-24
20010330,7.69,2026-08-24
20010402,7.95,2026-08-24
20010403,7.81,2026-08-24
20010404,8.03,2026-08-24
20010406,7.95,2026-08-24
20010409,7.89,2026-08-24
20010410,7.8,2026-08-24
20010411,7.75,2026-08-24
20010412,7.74,2026-08-24
20010413,7.74,2026-08-24
20010416,7.76,2026-08-24
20010417,7.74,2026-08-24
20010418,7.8,2026-08-24
20010419,7.81,2026-08-24
20010420,7.91,2026-08-24
20010423,8,2026-08-24
20010424,8,2026-08-24
20010425,8.04,2026-08-24
20010426,8.17,2026-08-24
20010427,8.11,2026-08-24
20010430,8.05,2026-08-24
20010502,7.87,2026-08-24
20010503,7.81,2026-08-24
20010504,7.79,2026-08-24
20010507,7.81,2026-08-24
20010508,7.78,2026-08-24
20010509,7.73,2026-08-24
20010510,7.74,2026-08-24
20010511,7.76,2026-08-24
20010514,7.79,2026-08-24
20010515,7.84,2026-08-24
20010516,7.83,2026-08-24
20010517,7.82,2026-08-24
20010518,7.79,2026-08-24
20010521,7.73,2026-08-24
20010522,7.72,2026-08-24
20010523,7.71,2026-08-24
