date,value,position,hold,dailyPnl,cumulativePnl
2018-10-04,1.5,0,0,0.0,579999999.9999998
2018-10-05,1.5,0,0,0.0,579999999.9999998
2018-10-08,0.75,0,0,0.0,579999999.9999998
2018-10-10,0.25,0,0,0.0,579999999.9999998
2018-10-11,1.0,0,0,0.0,579999999.9999998
2018-10-12,1.25,0,0,0.0,579999999.9999998
2018-10-15,1.75,0,0,0.0,579999999.9999998
2018-10-16,1.1,0,0,0.0,579999999.9999998
2018-10-17,1.95,0,0,0.0,579999999.9999998
2018-10-18,1.2,0,0,0.0,579999999.9999998
2018-10-19,-0.3,0,0,0.0,579999999.9999998
2018-10-22,-0.3,0,0,0.0,579999999.9999998
2018-10-23,-0.05,0,0,0.0,579999999.9999998
2018-10-24,0.75,0,0,0.0,579999999.9999998
2018-10-25,3.95,0,0,0.0,579999999.9999998
2018-10-26,4.5,0,0,0.0,579999999.9999998
2018-10-29,4.95,0,0,0.0,579999999.9999998
2018-10-30,4.95,0,0,0.0,579999999.9999998
2018-10-31,3.7,0,0,0.0,579999999.9999998
2018-11-01,3.0,0,0,0.0,579999999.9999998
2018-11-02,2.5,0,0,0.0,579999999.9999998
2018-11-05,2.45,0,0,0.0,579999999.9999998
2018-11-06,1.6,0,0,0.0,579999999.9999998
2018-11-07,2.75,0,0,0.0,579999999.9999998
2018-11-08,3.7,0,0,0.0,579999999.9999998
2018-11-09,3.45,0,0,0.0,579999999.9999998
2018-11-12,4.1,0,0,0.0,579999999.9999998
2018-11-13,3.0,0,0,0.0,579999999.9999998
2018-11-14,2.45,0,0,0.0,579999999.9999998
2018-11-15,2.0,0,0,0.0,579999999.9999998
2018-11-16,4.5,0,0,0.0,579999999.9999998
2018-11-19,5.5,0,0,0.0,579999999.9999998
2018-11-20,4.75,0,0,0.0,579999999.9999998
2018-11-21,4.45,0,0,0.0,579999999.9999998
2018-11-22,4.0,0,0,0.0,579999999.9999998
2018-11-23,3.7,0,0,0.0,579999999.9999998
2018-11-26,3.75,0,0,0.0,579999999.9999998
2018-11-27,3.7,0,0,0.0,579999999.9999998
2018-11-28,2.0,0,0,0.0,579999999.9999998
2018-11-29,0.7,0,0,0.0,579999999.9999998
2018-11-30,-1.0,0,0,0.0,579999999.9999998
2018-12-03,-2.05,0,0,0.0,579999999.9999998
2018-12-04,-1.55,0,0,0.0,579999999.9999998
2018-12-05,0.0,0,0,0.0,579999999.9999998
2018-12-06,0.45,0,0,0.0,579999999.9999998
2018-12-07,1.25,0,0,0.0,579999999.9999998
2018-12-10,1.1,0,0,0.0,579999999.9999998
2018-12-11,-0.3,0,0,0.0,579999999.9999998
2018-12-12,-1.9,0,0,0.0,579999999.9999998
2018-12-13,-2.55,0,0,0.0,579999999.9999998
2018-12-14,-2.05,0,0,0.0,579999999.9999998
2018-12-17,-0.55,0,0,0.0,579999999.9999998
2018-12-18,0.25,0,0,0.0,579999999.9999998
2018-12-19,3.5,0,0,0.0,579999999.9999998
2018-12-20,3.0,0,0,0.0,579999999.9999998
2018-12-21,3.2,0,0,0.0,579999999.9999998
2018-12-24,3.35,0,0,0.0,579999999.9999998
2018-12-26,3.2,0,0,0.0,579999999.9999998
2018-12-27,3.25,0,0,0.0,579999999.9999998
2018-12-28,3.8,0,0,0.0,579999999.9999998
2018-12-31,3.8,0,0,0.0,579999999.9999998
2019-01-02,3.2,0,0,0.0,579999999.9999998
2019-01-03,5.7,0,0,0.0,579999999.9999998
2019-01-04,9.75,-1,0,-50000000.0,529999999.99999976
2019-01-07,7.95,-1,-1,179999999.99999997,709999999.9999998
2019-01-08,6.35,-1,-1,160000000.00000006,869999999.9999998
2019-01-09,4.75,-1,-1,159999999.99999997,1029999999.9999998
2019-01-10,3.95,0,-1,29999999.999999985,1059999999.9999998
2019-01-11,3.2,0,0,0.0,1059999999.9999998
2019-01-14,5.7,0,0,0.0,1059999999.9999998
2019-01-15,5.45,0,0,0.0,1059999999.9999998
2019-01-16,4.7,0,0,0.0,1059999999.9999998
2019-01-17,4.25,0,0,0.0,1059999999.9999998
2019-01-18,2.5,0,0,0.0,1059999999.9999998
2019-01-21,1.75,0,0,0.0,1059999999.9999998
2019-01-22,2.95,0,0,0.0,1059999999.9999998
2019-01-23,3.25,0,0,0.0,1059999999.9999998
2019-01-24,3.7,0,0,0.0,1059999999.9999998
2019-01-25,4.0,0,0,0.0,1059999999.9999998
2019-01-28,4.2,0,0,0.0,1059999999.9999998
2019-01-29,3.75,0,0,0.0,1059999999.9999998
2019-01-30,4.25,0,0,0.0,1059999999.9999998
2019-01-31,5.25,0,0,0.0,1059999999.9999998
2019-02-01,4.7,0,0,0.0,1059999999.9999998
2019-02-07,4.25,0,0,0.0,1059999999.9999998
2019-02-08,4.7,0,0,0.0,1059999999.9999998
2019-02-11,5.75,0,0,0.0,1059999999.9999998
2019-02-12,5.2,0,0,0.0,1059999999.9999998
2019-02-13,5.25,0,0,0.0,1059999999.9999998
2019-02-14,4.45,0,0,0.0,1059999999.9999998
2019-02-15,5.0,0,0,0.0,1059999999.9999998
2019-02-18,4.95,0,0,0.0,1059999999.9999998
2019-02-19,3.2,0,0,0.0,1059999999.9999998
2019-02-20,3.2,0,0,0.0,1059999999.9999998
2019-02-21,3.0,0,0,0.0,1059999999.9999998
2019-02-22,3.5,0,0,0.0,1059999999.9999998
2019-02-25,3.5,0,0,0.0,1059999999.9999998
2019-02-26,3.55,0,0,0.0,1059999999.9999998
2019-02-27,3.5,0,0,0.0,1059999999.9999998
2019-02-28,3.7,0,0,0.0,1059999999.9999998
2019-03-04,2.7,0,0,0.0,1059999999.9999998
2019-03-05,3.0,0,0,0.0,1059999999.9999998
2019-03-06,2.25,0,0,0.0,1059999999.9999998
2019-03-07,2.0,0,0,0.0,1059999999.9999998
2019-03-08,2.2,0,0,0.0,1059999999.9999998
2019-03-11,1.8,0,0,0.0,1059999999.9999998
2019-03-12,1.0,0,0,0.0,1059999999.9999998
2019-03-13,0.5,0,0,0.0,1059999999.9999998
2019-03-14,0.25,0,0,0.0,1059999999.9999998
2019-03-15,0.0,0,0,0.0,1059999999.9999998
2019-03-18,-0.25,0,0,0.0,1059999999.9999998
2019-03-19,0.7,0,0,0.0,1059999999.9999998
2019-03-20,1.0,0,0,0.0,1059999999.9999998
2019-03-21,1.95,0,0,0.0,1059999999.9999998
2019-03-22,2.7,0,0,0.0,1059999999.9999998
2019-03-25,4.2,0,0,0.0,1059999999.9999998
2019-03-26,3.75,0,0,0.0,1059999999.9999998
2019-03-27,2.9,0,0,0.0,1059999999.9999998
2019-03-28,4.0,0,0,0.0,1059999999.9999998
2019-03-29,4.0,0,0,0.0,1059999999.9999998
2019-04-01,4.95,0,0,0.0,1059999999.9999998
2019-04-02,3.75,0,0,0.0,1059999999.9999998
2019-04-03,3.7,0,0,0.0,1059999999.9999998
2019-04-04,4.95,0,0,0.0,1059999999.9999998
2019-04-05,4.5,0,0,0.0,1059999999.9999998
2019-04-08,5.5,0,0,0.0,1059999999.9999998
2019-04-09,5.45,0,0,0.0,1059999999.9999998
2019-04-10,5.65,0,0,0.0,1059999999.9999998
2019-04-11,4.85,0,0,0.0,1059999999.9999998
2019-04-12,4.25,0,0,0.0,1059999999.9999998
2019-04-15,3.5,0,0,0.0,1059999999.9999998
2019-04-16,2.95,0,0,0.0,1059999999.9999998
2019-04-17,2.75,0,0,0.0,1059999999.9999998
2019-04-18,3.45,0,0,0.0,1059999999.9999998
2019-04-19,3.25,0,0,0.0,1059999999.9999998
2019-04-22,3.7,0,0,0.0,1059999999.9999998
2019-04-23,3.75,0,0,0.0,1059999999.9999998
2019-04-24,3.45,0,0,0.0,1059999999.9999998
2019-04-25,4.0,0,0,0.0,1059999999.9999998
2019-04-26,4.75,0,0,0.0,1059999999.9999998
2019-04-29,5.25,0,0,0.0,1059999999.9999998
2019-04-30,5.25,0,0,0.0,1059999999.9999998
2019-05-02,4.2,0,0,0.0,1059999999.9999998
2019-05-03,3.75,0,0,0.0,1059999999.9999998
2019-05-07,3.5,0,0,0.0,1059999999.9999998
2019-05-08,3.2,0,0,0.0,1059999999.9999998
2019-05-09,3.0,0,0,0.0,1059999999.9999998
2019-05-10,3.0,0,0,0.0,1059999999.9999998
2019-05-13,3.5,0,0,0.0,1059999999.9999998
2019-05-14,3.45,0,0,0.0,1059999999.9999998
2019-05-15,3.5,0,0,0.0,1059999999.9999998
2019-05-16,3.0,0,0,0.0,1059999999.9999998
2019-05-17,3.2,0,0,0.0,1059999999.9999998
2019-05-20,2.95,0,0,0.0,1059999999.9999998
2019-05-21,3.2,0,0,0.0,1059999999.9999998
2019-05-22,4.35,0,0,0.0,1059999999.9999998
2019-05-23,5.7,0,0,0.0,1059999999.9999998
2019-05-24,6.95,0,0,0.0,1059999999.9999998
2019-05-27,7.95,-1,0,-50000000.0,1009999999.9999998
2019-05-28,7.2,-1,-1,75000000.0,1084999999.9999998
2019-05-29,7.75,-1,-1,-54999999.999999985,1029999999.9999998
2019-05-30,7.5,-1,-1,25000000.0,1054999999.9999998
2019-05-31,5.75,-1,-1,175000000.0,1229999999.9999998
2019-06-03,6.25,-1,-1,-50000000.0,1179999999.9999998
2019-06-04,6.5,-1,-1,-25000000.0,1154999999.9999998
2019-06-05,6.0,-1,-1,50000000.0,1204999999.9999998
2019-06-07,5.0,-1,-1,100000000.0,1304999999.9999998
2019-06-10,3.75,0,-1,75000000.0,1379999999.9999998
2019-06-11,3.95,0,0,0.0,1379999999.9999998
2019-06-12,4.95,0,0,0.0,1379999999.9999998
2019-06-13,5.75,0,0,0.0,1379999999.9999998
2019-06-14,6.95,0,0,0.0,1379999999.9999998
2019-06-17,7.35,0,0,0.0,1379999999.9999998
2019-06-18,8.5,-1,0,-50000000.0,1329999999.9999998
2019-06-19,9.2,-1,-1,-69999999.99999993,1259999999.9999998
2019-06-20,7.45,-1,-1,174999999.9999999,1434999999.9999998
2019-06-21,7.9,-1,-1,-45000000.000000015,1389999999.9999998
2019-06-24,7.3,-1,-1,60000000.00000005,1449999999.9999998
2019-06-25,6.95,-1,-1,34999999.99999996,1484999999.9999998
2019-06-26,6.0,-1,-1,95000000.00000001,1579999999.9999998
2019-06-27,3.5,0,-1,200000000.0,1779999999.9999998
2019-06-28,2.5,0,0,0.0,1779999999.9999998
2019-07-01,3.2,0,0,0.0,1779999999.9999998
2019-07-02,4.45,0,0,0.0,1779999999.9999998
2019-07-03,4.6,0,0,0.0,1779999999.9999998
2019-07-04,4.2,0,0,0.0,1779999999.9999998
2019-07-05,3.85,0,0,0.0,1779999999.9999998
2019-07-08,3.8,0,0,0.0,1779999999.9999998
2019-07-09,3.45,0,0,0.0,1779999999.9999998
2019-07-10,3.45,0,0,0.0,1779999999.9999998
2019-07-11,3.2,0,0,0.0,1779999999.9999998
2019-07-12,3.0,0,0,0.0,1779999999.9999998
2019-07-15,3.7,0,0,0.0,1779999999.9999998
2019-07-16,4.2,0,0,0.0,1779999999.9999998
2019-07-17,2.3,0,0,0.0,1779999999.9999998
2019-07-18,3.5,0,0,0.0,1779999999.9999998
2019-07-19,2.45,0,0,0.0,1779999999.9999998
2019-07-22,3.95,0,0,0.0,1779999999.9999998
2019-07-23,4.2,0,0,0.0,1779999999.9999998
2019-07-24,4.5,0,0,0.0,1779999999.9999998
2019-07-25,5.2,0,0,0.0,1779999999.9999998
2019-07-26,5.7,0,0,0.0,1779999999.9999998
2019-07-29,5.45,0,0,0.0,1779999999.9999998
2019-07-30,5.5,0,0,0.0,1779999999.9999998
2019-07-31,6.3,0,0,0.0,1779999999.9999998
2019-08-01,5.8,0,0,0.0,1779999999.9999998
2019-08-02,5.85,0,0,0.0,1779999999.9999998
2019-08-05,7.4,0,0,0.0,1779999999.9999998
2019-08-06,8.5,-1,0,-50000000.0,1729999999.9999998
2019-08-07,8.7,-1,-1,-19999999.99999993,1709999999.9999998
2019-08-08,10.45,-1,-1,-175000000.0,1534999999.9999998
2019-08-09,9.75,-1,-1,69999999.99999993,1604999999.9999998
2019-08-12,9.2,-1,-1,55000000.000000075,1659999999.9999998
2019-08-13,8.2,-1,-1,100000000.0,1759999999.9999998
2019-08-14,7.45,-1,-1,74999999.99999991,1834999999.9999998
2019-08-16,7.7,-1,-1,-25000000.0,1809999999.9999998
2019-08-19,6.5,-1,-1,120000000.00000001,1929999999.9999998
2019-08-20,6.25,-1,-1,25000000.0,1954999999.9999998
2019-08-21,6.7,-1,-1,-45000000.000000015,1909999999.9999998
2019-08-22,6.75,-1,-1,-4999999.999999982,1904999999.9999998
2019-08-23,6.5,-1,-1,25000000.0,1929999999.9999998
2019-08-26,7.25,-1,-1,-75000000.0,1854999999.9999998
2019-08-27,8.45,-1,-1,-119999999.99999993,1734999999.9999998
2019-08-28,8.5,-1,-1,-5000000.000000071,1729999999.9999998
2019-08-29,7.5,-1,-1,100000000.0,1829999999.9999998
2019-08-30,7.75,-1,-1,-25000000.0,1804999999.9999998
2019-09-02,7.25,-1,-1,50000000.0,1854999999.9999998
2019-09-03,6.85,-1,-1,40000000.00000004,1894999999.9999998
2019-09-04,6.95,-1,-1,-10000000.000000054,1884999999.9999998
2019-09-05,6.2,-1,-1,75000000.0,1959999999.9999998
2019-09-06,6.75,-1,-1,-54999999.999999985,1904999999.9999998
2019-09-09,4.25,0,-1,200000000.0,2104999999.9999998
2019-09-10,2.5,0,0,0.0,2104999999.9999998
2019-09-11,2.5,0,0,0.0,2104999999.9999998
2019-09-16,2.25,0,0,0.0,2104999999.9999998
2019-09-17,2.75,0,0,0.0,2104999999.9999998
2019-09-18,5.1,0,0,0.0,2104999999.9999998
2019-09-19,8.25,0,0,0.0,2104999999.9999998
2019-09-20,9.0,0,0,0.0,2104999999.9999998
2019-09-23,9.5,-1,0,-50000000.0,2054999999.9999998
2019-09-24,8.95,-1,-1,55000000.000000075,2109999999.9999998
2019-09-25,7.75,-1,-1,119999999.99999993,2229999999.9999995
2019-09-26,7.25,-1,-1,50000000.0,2279999999.9999995
2019-09-27,7.2,-1,-1,4999999.999999982,2284999999.9999995
2019-09-30,6.45,0,-1,25000000.0,2309999999.9999995
2019-10-01,6.95,0,0,0.0,2309999999.9999995
2019-10-02,6.95,0,0,0.0,2309999999.9999995
2019-10-04,6.7,0,0,0.0,2309999999.9999995
2019-10-07,7.7,0,0,0.0,2309999999.9999995
2019-10-08,7.75,0,0,0.0,2309999999.9999995
2019-10-10,8.5,0,0,0.0,2309999999.9999995
2019-10-11,8.5,0,0,0.0,2309999999.9999995
2019-10-14,7.5,0,0,0.0,2309999999.9999995
2019-10-15,6.5,0,0,0.0,2309999999.9999995
2019-10-16,7.5,0,0,0.0,2309999999.9999995
2019-10-17,9.0,0,0,0.0,2309999999.9999995
2019-10-18,8.75,0,0,0.0,2309999999.9999995
2019-10-21,9.45,0,0,0.0,2309999999.9999995
2019-10-22,9.0,0,0,0.0,2309999999.9999995
2019-10-23,10.5,-1,0,-50000000.0,2259999999.9999995
2019-10-24,10.45,-1,-1,5000000.000000071,2264999999.9999995
2019-10-25,11.5,-1,-1,-105000000.00000007,2159999999.9999995
2019-10-28,12.25,-1,-1,-75000000.0,2084999999.9999995
2019-10-29,11.2,-1,-1,105000000.00000007,2189999999.9999995
2019-10-30,11.95,-1,-1,-75000000.0,2114999999.9999995
2019-10-31,12.45,-1,-1,-50000000.0,2064999999.9999995
2019-11-01,13.45,-1,-1,-100000000.0,1964999999.9999995
2019-11-04,14.45,-1,-1,-100000000.0,1864999999.9999995
2019-11-05,12.75,-1,-1,169999999.99999994,2034999999.9999995
2019-11-06,11.75,-1,-1,100000000.0,2134999999.9999995
2019-11-07,9.25,-1,-1,250000000.0,2384999999.9999995
2019-11-08,8.75,-1,-1,50000000.0,2434999999.9999995
2019-11-11,9.0,-1,-1,-25000000.0,2409999999.9999995
2019-11-12,11.8,-1,-1,-280000000.00000006,2129999999.9999995
2019-11-13,11.2,-1,-1,60000000.00000014,2189999999.9999995
2019-11-14,12.7,-1,-1,-150000000.0,2039999999.9999995
2019-11-15,13.0,-1,-1,-30000000.00000007,2009999999.9999995
2019-11-18,14.7,-1,-1,-169999999.99999994,1839999999.9999995
2019-11-19,13.5,-1,-1,119999999.99999993,1959999999.9999995
2019-11-20,10.95,-1,-1,255000000.00000006,2214999999.9999995
2019-11-21,11.45,-1,-1,-50000000.0,2164999999.9999995
2019-11-22,9.75,-1,-1,169999999.99999994,2334999999.9999995
2019-11-25,9.2,-1,-1,55000000.000000075,2389999999.9999995
2019-11-26,8.7,0,-1,0.0,2389999999.9999995
2019-11-27,9.5,0,0,0.0,2389999999.9999995
2019-11-28,7.5,0,0,0.0,2389999999.9999995
2019-11-29,6.45,0,0,0.0,2389999999.9999995
2019-12-02,7.25,0,0,0.0,2389999999.9999995
2019-12-03,8.25,0,0,0.0,2389999999.9999995
2019-12-04,7.2,0,0,0.0,2389999999.9999995
2019-12-05,7.5,0,0,0.0,2389999999.9999995
2019-12-06,6.5,0,0,0.0,2389999999.9999995
2019-12-09,5.75,0,0,0.0,2389999999.9999995
2019-12-10,4.0,0,0,0.0,2389999999.9999995
2019-12-11,3.35,0,0,0.0,2389999999.9999995
2019-12-12,3.25,0,0,0.0,2389999999.9999995
2019-12-13,2.0,0,0,0.0,2389999999.9999995
2019-12-16,1.95,0,0,0.0,2389999999.9999995
2019-12-17,-0.3,0,0,0.0,2389999999.9999995
2019-12-18,1.5,0,0,0.0,2389999999.9999995
2019-12-19,2.75,0,0,0.0,2389999999.9999995
2019-12-20,3.75,0,0,0.0,2389999999.9999995
2019-12-23,4.45,0,0,0.0,2389999999.9999995
2019-12-24,4.4,0,0,0.0,2389999999.9999995
2019-12-26,3.5,0,0,0.0,2389999999.9999995
2019-12-27,3.35,0,0,0.0,2389999999.9999995
2019-12-30,3.25,0,0,0.0,2389999999.9999995
2019-12-31,3.25,0,0,0.0,2389999999.9999995
2020-01-02,3.95,0,0,0.0,2389999999.9999995
2020-01-03,1.85,0,0,0.0,2389999999.9999995
2020-01-06,3.75,0,0,0.0,2389999999.9999995
2020-01-07,4.25,0,0,0.0,2389999999.9999995
2020-01-08,5.1,0,0,0.0,2389999999.9999995
2020-01-09,4.5,0,0,0.0,2389999999.9999995
2020-01-10,2.2,0,0,0.0,2389999999.9999995
2020-01-13,1.85,0,0,0.0,2389999999.9999995
2020-01-14,1.8,0,0,0.0,2389999999.9999995
2020-01-15,2.35,0,0,0.0,2389999999.9999995
2020-01-16,2.5,0,0,0.0,2389999999.9999995
2020-01-17,0.45,0,0,0.0,2389999999.9999995
2020-01-20,1.2,0,0,0.0,2389999999.9999995
2020-01-21,1.0,0,0,0.0,2389999999.9999995
2020-01-22,0.25,0,0,0.0,2389999999.9999995
2020-01-23,1.9,0,0,0.0,2389999999.9999995
2020-01-28,1.7,0,0,0.0,2389999999.9999995
2020-01-29,1.45,0,0,0.0,2389999999.9999995
2020-01-30,1.45,0,0,0.0,2389999999.9999995
2020-01-31,2.7,0,0,0.0,2389999999.9999995
2020-02-03,3.0,0,0,0.0,2389999999.9999995
2020-02-04,3.15,0,0,0.0,2389999999.9999995
2020-02-05,2.7,0,0,0.0,2389999999.9999995
2020-02-06,1.2,0,0,0.0,2389999999.9999995
2020-02-07,1.45,0,0,0.0,2389999999.9999995
2020-02-10,3.25,0,0,0.0,2389999999.9999995
2020-02-11,4.2,0,0,0.0,2389999999.9999995
2020-02-12,3.45,0,0,0.0,2389999999.9999995
2020-02-13,2.7,0,0,0.0,2389999999.9999995
2020-02-14,3.0,0,0,0.0,2389999999.9999995
2020-02-17,2.5,0,0,0.0,2389999999.9999995
2020-02-18,2.5,0,0,0.0,2389999999.9999995
2020-02-19,3.6,0,0,0.0,2389999999.9999995
2020-02-20,3.25,0,0,0.0,2389999999.9999995
2020-02-21,3.7,0,0,0.0,2389999999.9999995
2020-02-24,4.0,0,0,0.0,2389999999.9999995
2020-02-25,4.5,0,0,0.0,2389999999.9999995
2020-02-26,3.75,0,0,0.0,2389999999.9999995
2020-02-27,2.7,0,0,0.0,2389999999.9999995
2020-02-28,5.5,0,0,0.0,2389999999.9999995
2020-03-02,7.75,0,0,0.0,2389999999.9999995
2020-03-03,7.55,0,0,0.0,2389999999.9999995
2020-03-04,9.1,0,0,0.0,2389999999.9999995
2020-03-05,6.75,0,0,0.0,2389999999.9999995
2020-03-06,6.95,0,0,0.0,2389999999.9999995
2020-03-09,10.2,0,0,0.0,2389999999.9999995
2020-03-10,11.0,0,0,0.0,2389999999.9999995
2020-03-11,7.5,0,0,0.0,2389999999.9999995
2020-03-12,4.5,0,0,0.0,2389999999.9999995
2020-03-13,9.1,0,0,0.0,2389999999.9999995
2020-03-16,9.0,0,0,0.0,2389999999.9999995
2020-03-17,9.5,0,0,0.0,2389999999.9999995
2020-03-18,7.25,0,0,0.0,2389999999.9999995
2020-03-19,7.55,0,0,0.0,2389999999.9999995
2020-03-20,6.5,0,0,0.0,2389999999.9999995
2020-03-23,9.25,0,0,0.0,2389999999.9999995
2020-03-24,8.5,0,0,0.0,2389999999.9999995
2020-03-25,9.7,0,0,0.0,2389999999.9999995
2020-03-26,13.2,0,0,0.0,2389999999.9999995
2020-03-27,11.2,0,0,0.0,2389999999.9999995
2020-03-30,12.0,0,0,0.0,2389999999.9999995
2020-03-31,6.75,0,0,0.0,2389999999.9999995
2020-04-01,5.0,0,0,0.0,2389999999.9999995
2020-04-02,3.7,0,0,0.0,2389999999.9999995
2020-04-03,3.0,0,0,0.0,2389999999.9999995
2020-04-06,6.25,0,0,0.0,2389999999.9999995
2020-04-07,5.45,0,0,0.0,2389999999.9999995
2020-04-08,4.5,0,0,0.0,2389999999.9999995
2020-04-09,3.95,0,0,0.0,2389999999.9999995
2020-04-10,3.25,0,0,0.0,2389999999.9999995
2020-04-13,3.95,0,0,0.0,2389999999.9999995
2020-04-14,4.5,0,0,0.0,2389999999.9999995
2020-04-16,6.5,0,0,0.0,2389999999.9999995
2020-04-17,6.5,0,0,0.0,2389999999.9999995
2020-04-20,7.5,0,0,0.0,2389999999.9999995
2020-04-21,9.25,0,0,0.0,2389999999.9999995
2020-04-22,7.2,0,0,0.0,2389999999.9999995
2020-04-23,6.7,0,0,0.0,2389999999.9999995
2020-04-24,7.45,0,0,0.0,2389999999.9999995
2020-04-27,8.1,0,0,0.0,2389999999.9999995
2020-04-28,8.5,0,0,0.0,2389999999.9999995
2020-04-29,8.75,0,0,0.0,2389999999.9999995
2020-05-04,8.45,0,0,0.0,2389999999.9999995
2020-05-06,8.2,0,0,0.0,2389999999.9999995
2020-05-07,8.75,0,0,0.0,2389999999.9999995
2020-05-08,9.25,0,0,0.0,2389999999.9999995
2020-05-11,8.25,0,0,0.0,2389999999.9999995
2020-05-12,7.25,0,0,0.0,2389999999.9999995
2020-05-13,7.75,0,0,0.0,2389999999.9999995
2020-05-14,7.45,0,0,0.0,2389999999.9999995
2020-05-15,6.0,0,0,0.0,2389999999.9999995
2020-05-18,5.0,0,0,0.0,2389999999.9999995
2020-05-19,3.75,0,0,0.0,2389999999.9999995
2020-05-20,3.95,0,0,0.0,2389999999.9999995
2020-05-21,5.0,0,0,0.0,2389999999.9999995
2020-05-22,4.95,0,0,0.0,2389999999.9999995
2020-05-25,2.95,0,0,0.0,2389999999.9999995
2020-05-26,3.95,0,0,0.0,2389999999.9999995
2020-05-27,3.5,0,0,0.0,2389999999.9999995
2020-05-28,1.95,0,0,0.0,2389999999.9999995
2020-05-29,4.65,0,0,0.0,2389999999.9999995
2020-06-01,6.75,0,0,0.0,2389999999.9999995
2020-06-02,7.0,0,0,0.0,2389999999.9999995
2020-06-03,4.75,0,0,0.0,2389999999.9999995
2020-06-04,3.75,0,0,0.0,2389999999.9999995
2020-06-05,4.7,0,0,0.0,2389999999.9999995
2020-06-08,4.2,0,0,0.0,2389999999.9999995
2020-06-09,2.25,0,0,0.0,2389999999.9999995
2020-06-10,0.95,0,0,0.0,2389999999.9999995
2020-06-11,0.7,0,0,0.0,2389999999.9999995
2020-06-12,2.35,0,0,0.0,2389999999.9999995
2020-06-15,3.2,0,0,0.0,2389999999.9999995
2020-06-16,2.2,0,0,0.0,2389999999.9999995
2020-06-17,2.25,0,0,0.0,2389999999.9999995
2020-06-18,-0.1,0,0,0.0,2389999999.9999995
2020-06-19,1.2,0,0,0.0,2389999999.9999995
2020-06-22,1.45,0,0,0.0,2389999999.9999995
2020-06-23,0.45,0,0,0.0,2389999999.9999995
2020-06-24,0.5,0,0,0.0,2389999999.9999995
2020-06-25,1.0,0,0,0.0,2389999999.9999995
2020-06-26,1.2,0,0,0.0,2389999999.9999995
2020-06-29,2.95,0,0,0.0,2389999999.9999995
2020-06-30,1.75,0,0,0.0,2389999999.9999995
2020-07-01,0.0,0,0,0.0,2389999999.9999995
2020-07-02,-1.55,0,0,0.0,2389999999.9999995
2020-07-03,-0.75,0,0,0.0,2389999999.9999995
2020-07-06,-1.0,0,0,0.0,2389999999.9999995
2020-07-07,-1.5,0,0,0.0,2389999999.9999995
2020-07-08,-0.3,0,0,0.0,2389999999.9999995
2020-07-09,-1.0,0,0,0.0,2389999999.9999995
2020-07-10,-0.65,0,0,0.0,2389999999.9999995
2020-07-13,-1.5,0,0,0.0,2389999999.9999995
2020-07-14,-2.3,0,0,0.0,2389999999.9999995
2020-07-15,-3.25,0,0,0.0,2389999999.9999995
2020-07-16,-3.25,0,0,0.0,2389999999.9999995
2020-07-17,-3.55,0,0,0.0,2389999999.9999995
2020-07-20,-3.3,0,0,0.0,2389999999.9999995
2020-07-21,-1.8,0,0,0.0,2389999999.9999995
2020-07-22,-1.45,0,0,0.0,2389999999.9999995
2020-07-23,-0.25,0,0,0.0,2389999999.9999995
2020-07-24,0.5,0,0,0.0,2389999999.9999995
2020-07-27,0.5,0,0,0.0,2389999999.9999995
2020-07-28,-0.05,0,0,0.0,2389999999.9999995
2020-07-29,0.95,0,0,0.0,2389999999.9999995
2020-07-30,0.7,0,0,0.0,2389999999.9999995
2020-07-31,0.2,0,0,0.0,2389999999.9999995
2020-08-03,1.1,0,0,0.0,2389999999.9999995
2020-08-04,0.5,0,0,0.0,2389999999.9999995
2020-08-05,2.45,0,0,0.0,2389999999.9999995
2020-08-06,2.75,0,0,0.0,2389999999.9999995
2020-08-07,3.25,0,0,0.0,2389999999.9999995
2020-08-10,3.2,0,0,0.0,2389999999.9999995
2020-08-11,3.5,0,0,0.0,2389999999.9999995
2020-08-12,1.7,0,0,0.0,2389999999.9999995
2020-08-13,3.2,0,0,0.0,2389999999.9999995
2020-08-14,2.7,0,0,0.0,2389999999.9999995
2020-08-18,3.75,0,0,0.0,2389999999.9999995
2020-08-19,3.2,0,0,0.0,2389999999.9999995
2020-08-20,3.25,0,0,0.0,2389999999.9999995
2020-08-21,3.75,0,0,0.0,2389999999.9999995
2020-08-24,3.5,0,0,0.0,2389999999.9999995
2020-08-25,3.0,0,0,0.0,2389999999.9999995
2020-08-26,2.5,0,0,0.0,2389999999.9999995
2020-08-27,2.75,0,0,0.0,2389999999.9999995
2020-08-28,3.2,0,0,0.0,2389999999.9999995
2020-08-31,5.95,0,0,0.0,2389999999.9999995
2020-09-01,6.0,0,0,0.0,2389999999.9999995
2020-09-02,4.95,0,0,0.0,2389999999.9999995
2020-09-03,5.7,0,0,0.0,2389999999.9999995
2020-09-04,6.75,0,0,0.0,2389999999.9999995
2020-09-07,7.25,0,0,0.0,2389999999.9999995
2020-09-08,5.7,0,0,0.0,2389999999.9999995
2020-09-09,3.0,0,0,0.0,2389999999.9999995
2020-09-10,1.7,0,0,0.0,2389999999.9999995
2020-09-11,2.75,0,0,0.0,2389999999.9999995
2020-09-14,2.95,0,0,0.0,2389999999.9999995
2020-09-15,3.5,0,0,0.0,2389999999.9999995
